Version: 1
Machine Type: VIVO simulator
Process Index: 0 Cumulative Reps: 0 Template Name: CurrentWave.wff

Acquisition Rate: 50 Waveform Frequency:  0.020
Time Stamp: 5 30, 2024 -- 13: 47: 44: 

Fx	Fy	Fz	Mx	My	Mz	X mm	Y mm	Z mm	Xdeg	Ydeg	Zdeg	X Wf	Y Wf	Z Wf	XaWf	YaWf	ZaWf	X Er	Y Er	Z Er	XaEr	YaEr	ZaEr
N	N	N	N-m	N-m	N-m	mm	mm	mm	deg	deg	deg	N	mm	N	deg	deg	deg	N	mm	N	deg	deg	deg
-1.1850	-3.7151	-2.4197	 0.3934	-0.2024	-0.1505	 1.6292	-0.0168	-1.5862	-0.0327	 0.0016	-0.0034	20.7236	 0.0000	34.7334	 0.0000	 0.0000	 0.0000	-12.4027	 0.0168	-12.2694	 0.0327	-0.0016	 0.0034
-0.8140	-4.1816	-5.5642	 0.4476	-0.1844	-0.1577	 1.6158	-0.0148	-1.5922	-0.0408	 0.0025	 0.0016	20.5324	 0.0000	34.4139	 0.0000	 0.0000	 0.0000	-12.6255	 0.0148	-9.1223	 0.0408	-0.0025	-0.0016
-0.4983	-4.0911	-2.5797	 0.3876	-0.0937	-0.1668	 1.6142	-0.0092	-1.6073	-0.0399	-0.0073	-0.0037	20.3429	 0.0000	34.0972	 0.0000	 0.0000	 0.0000	-12.8990	 0.0092	-12.0415	 0.0399	 0.0073	 0.0037
-0.7900	-3.6826	-5.3238	 0.3664	-0.2041	-0.1677	 1.6129	-0.0121	-1.6093	-0.0351	-0.0043	-0.0111	20.1534	 0.0000	33.7806	 0.0000	 0.0000	 0.0000	-12.7378	 0.0121	-9.5277	 0.0351	 0.0043	 0.0111
-1.0376	-3.8894	-4.4145	 0.4417	-0.1874	-0.1544	 1.5987	-0.0190	-1.6288	-0.0647	-0.0032	-0.0136	19.9653	 0.0000	33.4662	 0.0000	 0.0000	 0.0000	-12.1121	 0.0190	-10.0125	 0.0647	 0.0032	 0.0136
-1.0846	-3.6372	-3.5165	 0.3647	-0.2404	-0.1443	 1.5931	-0.0210	-1.6448	-0.0569	-0.0025	-0.0117	19.7778	 0.0000	33.1529	 0.0000	 0.0000	 0.0000	-11.9306	 0.0210	-10.7293	 0.0569	 0.0025	 0.0117
-0.9368	-3.9332	-2.1445	 0.4325	-0.2257	-0.1494	 1.5832	-0.0114	-1.6455	-0.0494	-0.0100	 0.0015	19.5908	 0.0000	32.8404	 0.0000	 0.0000	 0.0000	-12.0857	 0.0114	-12.3221	 0.0494	 0.0100	-0.0015
-1.9211	-3.7513	-1.6272	 0.3870	-0.3250	-0.1431	 1.5770	-0.0122	-1.6521	-0.0434	-0.0139	-0.0103	19.4053	 0.0000	32.5305	 0.0000	 0.0000	 0.0000	-11.0671	 0.0122	-12.8935	 0.0434	 0.0139	 0.0103
 1.1272	-5.0386	-9.7792	 0.4795	 0.2157	-0.2021	 1.5793	-0.0139	-1.6690	-0.0221	-0.0064	-0.0056	19.2198	 0.0000	32.2205	 0.0000	 0.0000	 0.0000	-14.1346	 0.0139	-4.6447	 0.0221	 0.0064	 0.0056
 0.1159	-4.1799	-4.7313	 0.4607	-0.0266	-0.1365	 1.5672	-0.0099	-1.6821	-0.0558	-0.0169	-0.0185	19.0360	 0.0000	31.9132	 0.0000	 0.0000	 0.0000	-12.8726	 0.0099	-9.5118	 0.0558	 0.0169	 0.0185
-0.7395	-3.5843	-2.8178	 0.3361	-0.1417	-0.1626	 1.5623	-0.0063	-1.7095	-0.0480	-0.0013	-0.0086	18.8525	 0.0000	31.6066	 0.0000	 0.0000	 0.0000	-11.7664	 0.0063	-10.9871	 0.0480	 0.0013	 0.0086
-1.1497	-4.1477	-1.6073	 0.4660	-0.2744	-0.1404	 1.5526	 0.0002	-1.7012	-0.0153	-0.0040	 0.0008	18.6698	 0.0000	31.3013	 0.0000	 0.0000	 0.0000	-11.4889	-0.0002	-12.6342	 0.0153	 0.0040	-0.0008
 2.8005	-4.9227	-13.7986	 0.3618	 0.5938	-0.2706	 1.5495	-0.0011	-1.7071	-0.0290	-0.0093	 0.0021	18.4884	 0.0000	30.9980	 0.0000	 0.0000	 0.0000	-15.4695	 0.0011	-0.5426	 0.0290	 0.0093	-0.0021
-2.5260	-2.8308	 0.5534	 0.3690	-0.6054	-0.0919	 1.5388	-0.0088	-1.7222	-0.0398	-0.0156	 0.0021	18.3070	 0.0000	30.6948	 0.0000	 0.0000	 0.0000	-9.8904	 0.0088	-14.6268	 0.0398	 0.0156	-0.0021
-0.4072	-3.1794	-3.8541	 0.3371	-0.1083	-0.1541	 1.5341	-0.0003	-1.7339	-0.0316	-0.0097	 0.0028	18.1274	 0.0000	30.3947	 0.0000	 0.0000	 0.0000	-11.9641	 0.0003	-10.2058	 0.0316	 0.0097	-0.0028
-0.4924	-3.3439	-4.5663	 0.3134	-0.2099	-0.1411	 1.5262	 0.0114	-1.7438	-0.0132	-0.0118	 0.0051	17.9480	 0.0000	30.0948	 0.0000	 0.0000	 0.0000	-11.8022	-0.0114	-9.5078	 0.0132	 0.0118	-0.0051
-1.5297	-3.7297	-5.5635	 0.4205	-0.2679	-0.1339	 1.5256	 0.0021	-1.7538	-0.0209	-0.0110	-0.0089	17.7696	 0.0000	29.7966	 0.0000	 0.0000	 0.0000	-10.7663	-0.0021	-8.4891	 0.0209	 0.0110	 0.0089
 0.0273	-4.1227	-5.5669	 0.4036	-0.0378	-0.1309	 1.5163	 0.0061	-1.7632	-0.0003	-0.0087	-0.0228	17.5922	 0.0000	29.5001	 0.0000	 0.0000	 0.0000	-12.1998	-0.0061	-8.4443	 0.0003	 0.0087	 0.0228
-1.7943	-3.5520	-2.2905	 0.3898	-0.4008	-0.1413	 1.5203	-0.0025	-1.7779	 0.0212	-0.0091	-0.0076	17.4149	 0.0000	29.2038	 0.0000	 0.0000	 0.0000	-10.4399	 0.0025	-11.6658	-0.0212	 0.0091	 0.0076
-1.4617	-3.9032	-1.3602	 0.4589	-0.3143	-0.1492	 1.5097	-0.0017	-1.7906	-0.0056	-0.0154	-0.0133	17.2396	 0.0000	28.9108	 0.0000	 0.0000	 0.0000	-10.5533	 0.0017	-12.4213	 0.0056	 0.0154	 0.0133
-0.9810	-3.5059	-3.5579	 0.3565	-0.2990	-0.1513	 1.5113	 0.0051	-1.8057	 0.0042	-0.0142	-0.0125	17.0643	 0.0000	28.6177	 0.0000	 0.0000	 0.0000	-11.0546	-0.0051	-10.1965	-0.0042	 0.0142	 0.0125
-1.8384	-3.4666	-0.4883	 0.3665	-0.3977	-0.1248	 1.5053	 0.0046	-1.8032	 0.0150	-0.0072	-0.0116	16.8902	 0.0000	28.3267	 0.0000	 0.0000	 0.0000	-10.2975	-0.0046	-13.5399	-0.0150	 0.0072	 0.0116
-1.0787	-3.2930	-3.6079	 0.3455	-0.2336	-0.1560	 1.5050	-0.0074	-1.8125	 0.0273	-0.0124	-0.0075	16.7169	 0.0000	28.0371	 0.0000	 0.0000	 0.0000	-11.0800	 0.0074	-10.4144	-0.0273	 0.0124	 0.0075
-0.5688	-3.8926	-3.7738	 0.3975	-0.1549	-0.1519	 1.4944	-0.0043	-1.8280	 0.0364	-0.0141	-0.0080	16.5440	 0.0000	27.7479	 0.0000	 0.0000	 0.0000	-11.3576	 0.0043	-10.0271	-0.0364	 0.0141	 0.0080
-0.6032	-3.9728	-1.7756	 0.4123	-0.1672	-0.1645	 1.4861	-0.0156	-1.8405	 0.0527	-0.0153	 0.0057	16.3728	 0.0000	27.4617	 0.0000	 0.0000	 0.0000	-11.1590	 0.0156	-11.8370	-0.0527	 0.0153	-0.0057
-0.6200	-3.4365	-1.3481	 0.3308	-0.1946	-0.1596	 1.4867	-0.0045	-1.8493	 0.0673	-0.0104	-0.0123	16.2016	 0.0000	27.1755	 0.0000	 0.0000	 0.0000	-11.2216	 0.0045	-12.3950	-0.0673	 0.0104	 0.0123
-0.3839	-3.6233	-3.7696	 0.3311	-0.0945	-0.1404	 1.4852	-0.0118	-1.8548	 0.0591	-0.0181	-0.0073	16.0318	 0.0000	26.8918	 0.0000	 0.0000	 0.0000	-11.5054	 0.0118	-10.0611	-0.0591	 0.0181	 0.0073
-0.9404	-4.0958	-3.5102	 0.4275	-0.2122	-0.1492	 1.4864	-0.0175	-1.8690	 0.0756	-0.0143	-0.0019	15.8627	 0.0000	26.6090	 0.0000	 0.0000	 0.0000	-10.9518	 0.0175	-10.2435	-0.0756	 0.0143	 0.0019
-1.5471	-3.9357	-2.5365	 0.4391	-0.3294	-0.1344	 1.4798	-0.0173	-1.8898	 0.0246	-0.0194	 0.0151	15.6941	 0.0000	26.3272	 0.0000	 0.0000	 0.0000	-10.0928	 0.0173	-10.8836	-0.0246	 0.0194	-0.0151
 0.6313	-4.4512	-8.6946	 0.4136	 0.1124	-0.2144	 1.4814	-0.0198	-1.8946	 0.0526	-0.0155	 0.0175	15.5270	 0.0000	26.0479	 0.0000	 0.0000	 0.0000	-12.4143	 0.0198	-4.9032	-0.0526	 0.0155	-0.0175
-1.3457	-3.0145	 1.5657	 0.3219	-0.3003	-0.1331	 1.4869	-0.0129	-1.8990	 0.0584	-0.0145	 0.0015	15.3600	 0.0000	25.7686	 0.0000	 0.0000	 0.0000	-10.6559	 0.0129	-15.4430	-0.0584	 0.0145	-0.0015
-0.2717	-3.4839	-3.7702	 0.3391	-0.1179	-0.1377	 1.4790	-0.0119	-1.9055	 0.0362	-0.0205	-0.0043	15.1946	 0.0000	25.4921	 0.0000	 0.0000	 0.0000	-11.6375	 0.0119	-10.1112	-0.0362	 0.0205	 0.0043
-0.6960	-3.9645	-1.4824	 0.4165	-0.1609	-0.1361	 1.4720	-0.0140	-1.9224	 0.0179	-0.0225	-0.0077	15.0296	 0.0000	25.2162	 0.0000	 0.0000	 0.0000	-10.9983	 0.0140	-12.1442	-0.0179	 0.0225	 0.0077
-0.2776	-3.8683	-3.3931	 0.4253	-0.1255	-0.1734	 1.4699	-0.0177	-1.9414	 0.0302	-0.0059	-0.0123	14.8654	 0.0000	24.9417	 0.0000	 0.0000	 0.0000	-11.2857	 0.0177	-9.9938	-0.0302	 0.0059	 0.0123
-0.5735	-3.7018	-4.7102	 0.3149	-0.1709	-0.1561	 1.4598	-0.0155	-1.9506	 0.0396	-0.0153	-0.0061	14.7025	 0.0000	24.6693	 0.0000	 0.0000	 0.0000	-10.8406	 0.0155	-8.6050	-0.0396	 0.0153	 0.0061
-0.8145	-4.2120	-5.6286	 0.4468	-0.1738	-0.1619	 1.4595	-0.0300	-1.9516	 0.0284	-0.0095	-0.0008	14.5396	 0.0000	24.3969	 0.0000	 0.0000	 0.0000	-10.7178	 0.0300	-7.8508	-0.0284	 0.0095	 0.0008
-0.7324	-3.3492	-2.5425	 0.2809	-0.2029	-0.1385	 1.4539	-0.0127	-1.9573	 0.0478	-0.0145	-0.0146	14.3786	 0.0000	24.1278	 0.0000	 0.0000	 0.0000	-10.8033	 0.0127	-11.0847	-0.0478	 0.0145	 0.0146
-0.5448	-3.7840	-4.6123	 0.3776	-0.1338	-0.1583	 1.4639	-0.0150	-1.9682	 0.0441	-0.0179	-0.0088	14.2178	 0.0000	23.8589	 0.0000	 0.0000	 0.0000	-11.1904	 0.0150	-9.1421	-0.0441	 0.0179	 0.0088
-3.0440	-2.9787	 4.6559	 0.3734	-0.6385	-0.1283	 1.4500	-0.0035	-1.9921	 0.0152	-0.0157	-0.0172	14.0580	 0.0000	23.5917	 0.0000	 0.0000	 0.0000	-8.2605	 0.0035	-17.9510	-0.0152	 0.0157	 0.0172
-1.2165	-3.8277	-2.5227	 0.3945	-0.2438	-0.1695	 1.4399	-0.0046	-1.9929	 0.0284	-0.0120	-0.0134	13.8993	 0.0000	23.3263	 0.0000	 0.0000	 0.0000	-10.0517	 0.0046	-10.8810	-0.0284	 0.0120	 0.0134
-0.6864	-4.4367	-4.7758	 0.4757	-0.1981	-0.1561	 1.4412	-0.0061	-2.0107	 0.0019	-0.0196	-0.0167	13.7407	 0.0000	23.0611	 0.0000	 0.0000	 0.0000	-10.4979	 0.0061	-8.4593	-0.0019	 0.0196	 0.0167
-1.2949	-4.0099	-3.5397	 0.4138	-0.2388	-0.1652	 1.4319	 0.0004	-2.0121	 0.0056	-0.0165	-0.0152	13.5841	 0.0000	22.7992	 0.0000	 0.0000	 0.0000	-9.8658	-0.0004	-9.8317	-0.0056	 0.0165	 0.0152
-0.8324	-3.9016	-2.6260	 0.4065	-0.1757	-0.1734	 1.4336	-0.0069	-2.0298	-0.0172	-0.0141	-0.0252	13.4275	 0.0000	22.5373	 0.0000	 0.0000	 0.0000	-10.2445	 0.0069	-10.5518	 0.0172	 0.0141	 0.0252
-1.0320	-3.6391	-2.4290	 0.3807	-0.2358	-0.1444	 1.4326	-0.0059	-2.0499	-0.0228	-0.0056	-0.0157	13.2721	 0.0000	22.2775	 0.0000	 0.0000	 0.0000	-9.9152	 0.0059	-10.5158	 0.0228	 0.0056	 0.0157
-0.8975	-3.4617	-1.6271	 0.3127	-0.2813	-0.1418	 1.4251	-0.0006	-2.0487	-0.0261	-0.0113	-0.0295	13.1176	 0.0000	22.0191	 0.0000	 0.0000	 0.0000	-10.0740	 0.0006	-11.5259	 0.0261	 0.0113	 0.0295
-1.2654	-3.2696	-3.4773	 0.3775	-0.2669	-0.1472	 1.4218	-0.0030	-2.0498	-0.0122	-0.0227	-0.0091	12.9635	 0.0000	21.7613	 0.0000	 0.0000	 0.0000	-9.7893	 0.0030	-9.8598	 0.0122	 0.0227	 0.0091
-0.5195	-3.3895	-3.6537	 0.3499	-0.1495	-0.1590	 1.4120	-0.0036	-2.0624	-0.0302	-0.0262	-0.0196	12.8111	 0.0000	21.5064	 0.0000	 0.0000	 0.0000	-10.3091	 0.0036	-9.4883	 0.0302	 0.0262	 0.0196
-0.5345	-3.2541	-0.4117	 0.3149	-0.1458	-0.1566	 1.4074	-0.0029	-2.0802	-0.0607	-0.0082	-0.0318	12.6587	 0.0000	21.2516	 0.0000	 0.0000	 0.0000	-10.1015	 0.0029	-12.4798	 0.0607	 0.0082	 0.0318
-1.1891	-3.9065	-5.6469	 0.3793	-0.2025	-0.1620	 1.4033	-0.0042	-2.0923	-0.0087	-0.0120	-0.0178	12.5078	 0.0000	20.9992	 0.0000	 0.0000	 0.0000	-9.3796	 0.0042	-7.1683	 0.0087	 0.0120	 0.0178
-0.3107	-3.7248	-5.5663	 0.3550	-0.0623	-0.1877	 1.3987	 0.0011	-2.1039	-0.0318	-0.0151	-0.0174	12.3576	 0.0000	20.7479	 0.0000	 0.0000	 0.0000	-10.1594	-0.0011	-7.1798	 0.0318	 0.0151	 0.0174
-0.9218	-3.7124	-4.5699	 0.3883	-0.1990	-0.1461	 1.4081	-0.0015	-2.1128	-0.0519	-0.0150	-0.0337	12.2079	 0.0000	20.4975	 0.0000	 0.0000	 0.0000	-9.7278	 0.0015	-8.3190	 0.0519	 0.0150	 0.0337
-1.0630	-4.3327	-2.7029	 0.4963	-0.2206	-0.1575	 1.3983	-0.0003	-2.1111	-0.0472	-0.0211	-0.0124	12.0597	 0.0000	20.2497	 0.0000	 0.0000	 0.0000	-9.5880	 0.0003	-10.3540	 0.0472	 0.0211	 0.0124
-0.8416	-3.4915	-4.7147	 0.3519	-0.2013	-0.1624	 1.3881	-0.0106	-2.1224	-0.0499	-0.0230	-0.0033	11.9116	 0.0000	20.0020	 0.0000	 0.0000	 0.0000	-9.5917	 0.0106	-8.1280	 0.0499	 0.0230	 0.0033
-1.3009	-4.0594	-3.5012	 0.4467	-0.2939	-0.1433	 1.3891	-0.0100	-2.1370	-0.0319	-0.0175	-0.0296	11.7652	 0.0000	19.7571	 0.0000	 0.0000	 0.0000	-9.0892	 0.0100	-9.2566	 0.0319	 0.0175	 0.0296
-0.8598	-3.6020	-2.4473	 0.4068	-0.2789	-0.1785	 1.3742	-0.0066	-2.1476	-0.0140	-0.0124	-0.0099	11.6192	 0.0000	19.5129	 0.0000	 0.0000	 0.0000	-9.2765	 0.0066	-10.1253	 0.0140	 0.0124	 0.0099
-1.0920	-4.2098	-3.7349	 0.4759	-0.2529	-0.1559	 1.3869	-0.0150	-2.1497	-0.0376	-0.0124	-0.0184	11.4740	 0.0000	19.2700	 0.0000	 0.0000	 0.0000	-9.3680	 0.0150	-9.1520	 0.0376	 0.0124	 0.0184
-0.7605	-4.1114	-1.5862	 0.4879	-0.2053	-0.1636	 1.3800	-0.0162	-2.1624	-0.0366	-0.0128	-0.0029	11.3301	 0.0000	19.0293	 0.0000	 0.0000	 0.0000	-9.5452	 0.0162	-11.1459	 0.0366	 0.0128	 0.0029
-0.6242	-3.9336	-2.5348	 0.4683	-0.1353	-0.1573	 1.3710	-0.0235	-2.1767	-0.0554	-0.0200	-0.0093	11.1863	 0.0000	18.7886	 0.0000	 0.0000	 0.0000	-9.4249	 0.0235	-9.9298	 0.0554	 0.0200	 0.0093
-1.0086	-4.2716	-1.3890	 0.4621	-0.2724	-0.1387	 1.3635	-0.0155	-2.1812	-0.0359	-0.0171	 0.0045	11.0444	 0.0000	18.5513	 0.0000	 0.0000	 0.0000	-9.0137	 0.0155	-11.1561	 0.0359	 0.0171	-0.0045
-1.2631	-4.2642	-2.7129	 0.4637	-0.2593	-0.1310	 1.3607	-0.0129	-2.2009	-0.0614	-0.0144	-0.0158	10.9027	 0.0000	18.3142	 0.0000	 0.0000	 0.0000	-8.5520	 0.0129	-9.5648	 0.0614	 0.0144	 0.0158
-1.1274	-3.5100	-2.4574	 0.3515	-0.2115	-0.1391	 1.3579	-0.0168	-2.2011	-0.0091	-0.0115	-0.0108	10.7620	 0.0000	18.0789	 0.0000	 0.0000	 0.0000	-8.7938	 0.0168	-10.0115	 0.0091	 0.0115	 0.0108
-0.7265	-4.4121	-4.6279	 0.4504	-0.1647	-0.1612	 1.3503	-0.0162	-2.2136	-0.0377	-0.0173	 0.0016	10.6224	 0.0000	17.8453	 0.0000	 0.0000	 0.0000	-9.0102	 0.0162	-7.6738	 0.0377	 0.0173	-0.0016
-1.3535	-4.2132	-3.7815	 0.4461	-0.2676	-0.1458	 1.3367	-0.0178	-2.2222	-0.0202	-0.0170	 0.0029	10.4829	 0.0000	17.6120	 0.0000	 0.0000	 0.0000	-8.1525	 0.0178	-8.3610	 0.0202	 0.0170	-0.0029
-0.7231	-3.6859	-4.7004	 0.3804	-0.1503	-0.1137	 1.3426	-0.0181	-2.2387	-0.0339	-0.0133	 0.0043	10.3455	 0.0000	17.3820	 0.0000	 0.0000	 0.0000	-8.7937	 0.0181	-7.3628	 0.0339	 0.0133	-0.0043
-0.4770	-4.5927	-4.5614	 0.5039	-0.0991	-0.1655	 1.3346	-0.0184	-2.2436	-0.0205	-0.0129	 0.0003	10.2081	 0.0000	17.1521	 0.0000	 0.0000	 0.0000	-8.9619	 0.0184	-7.5081	 0.0205	 0.0129	-0.0003
 0.3617	-4.3969	-5.7651	 0.4166	 0.0598	-0.2186	 1.3190	-0.0084	-2.2514	-0.0163	-0.0168	-0.0018	10.0720	 0.0000	16.9243	 0.0000	 0.0000	 0.0000	-9.5504	 0.0084	-6.1845	 0.0163	 0.0168	 0.0018
-1.0194	-3.9213	-2.6398	 0.4558	-0.2280	-0.1537	 1.3236	-0.0099	-2.2642	 0.0050	-0.0129	-0.0066	 9.9367	 0.0000	16.6980	 0.0000	 0.0000	 0.0000	-8.2160	 0.0099	-9.3023	-0.0050	 0.0129	 0.0066
-0.0751	-3.4684	-5.5987	 0.3523	-0.0340	-0.1998	 1.3177	-0.0170	-2.2720	-0.0110	-0.0191	-0.0087	 9.8018	 0.0000	16.4722	 0.0000	 0.0000	 0.0000	-9.0505	 0.0170	-6.2642	 0.0110	 0.0191	 0.0087
-0.6465	-3.8497	-4.6944	 0.3826	-0.1395	-0.1764	 1.3163	 0.0001	-2.2825	-0.0006	-0.0117	-0.0086	 9.6687	 0.0000	16.2495	 0.0000	 0.0000	 0.0000	-8.4769	-0.0001	-7.2200	 0.0006	 0.0117	 0.0086
-1.2271	-3.7003	-2.6481	 0.3242	-0.2619	-0.1698	 1.3158	-0.0023	-2.2850	 0.0106	-0.0129	-0.0018	 9.5356	 0.0000	16.0268	 0.0000	 0.0000	 0.0000	-7.9901	 0.0023	-9.4187	-0.0106	 0.0129	 0.0018
-1.6530	-3.5786	-3.6006	 0.4208	-0.3258	-0.1334	 1.3099	 0.0124	-2.3040	 0.0206	-0.0150	-0.0133	 9.4040	 0.0000	15.8066	 0.0000	 0.0000	 0.0000	-7.3384	-0.0124	-8.2419	-0.0206	 0.0150	 0.0133
-0.5174	-3.3228	-2.4171	 0.3410	-0.1892	-0.1473	 1.3048	 0.0010	-2.3071	 0.0481	-0.0204	-0.0028	 9.2731	 0.0000	15.5875	 0.0000	 0.0000	 0.0000	-8.4624	-0.0010	-9.4573	-0.0481	 0.0204	 0.0028
-2.5248	-2.5215	 4.7538	 0.3628	-0.6304	-0.0770	 1.3103	-0.0045	-2.3158	 0.0184	-0.0113	-0.0154	 9.1428	 0.0000	15.3693	 0.0000	 0.0000	 0.0000	-6.5356	 0.0045	-16.6787	-0.0184	 0.0113	 0.0154
-0.7515	-3.7115	-1.5580	 0.4482	-0.1916	-0.1600	 1.2893	 0.0010	-2.3288	 0.0538	-0.0185	-0.0180	 9.0140	 0.0000	15.1538	 0.0000	 0.0000	 0.0000	-7.8825	-0.0010	-10.0293	-0.0538	 0.0185	 0.0180
-0.6542	-2.9010	-3.6690	 0.2789	-0.2082	-0.1687	 1.2877	 0.0003	-2.3425	 0.0576	-0.0119	-0.0231	 8.8853	 0.0000	14.9383	 0.0000	 0.0000	 0.0000	-7.8844	-0.0003	-7.7942	-0.0576	 0.0119	 0.0231
-0.9700	-3.6495	-5.7415	 0.4068	-0.2682	-0.1746	 1.2981	 0.0004	-2.3485	 0.0455	-0.0175	-0.0054	 8.7583	 0.0000	14.7258	 0.0000	 0.0000	 0.0000	-7.8096	-0.0004	-5.9496	-0.0455	 0.0175	 0.0054
-0.8079	-3.9043	-3.7067	 0.3724	-0.1446	-0.1690	 1.2926	 0.0005	-2.3554	 0.0479	-0.0197	-0.0011	 8.6317	 0.0000	14.5140	 0.0000	 0.0000	 0.0000	-7.8995	-0.0005	-7.9631	-0.0479	 0.0197	 0.0011
-1.3802	-2.5574	-1.3394	 0.2797	-0.2901	-0.1119	 1.2878	-0.0026	-2.3596	 0.0421	-0.0221	-0.0123	 8.5060	 0.0000	14.3035	 0.0000	 0.0000	 0.0000	-7.2855	 0.0026	-10.3545	-0.0421	 0.0221	 0.0123
-0.6905	-4.0744	-4.7208	 0.4460	-0.1813	-0.1758	 1.2782	-0.0021	-2.3764	 0.0545	-0.0213	-0.0222	 8.3816	 0.0000	14.0952	 0.0000	 0.0000	 0.0000	-7.6814	 0.0021	-6.6678	-0.0545	 0.0213	 0.0222
 0.3376	-4.9301	-8.7947	 0.5166	 0.0545	-0.1904	 1.2779	-0.0002	-2.3843	 0.0154	-0.0170	-0.0107	 8.2572	 0.0000	13.8870	 0.0000	 0.0000	 0.0000	-8.7137	 0.0002	-2.6209	-0.0154	 0.0170	 0.0107
-0.6014	-3.3781	-4.6839	 0.3233	-0.1532	-0.1246	 1.2808	-0.0046	-2.3806	 0.0358	-0.0225	 0.0000	 8.1349	 0.0000	13.6822	 0.0000	 0.0000	 0.0000	-8.0099	 0.0046	-7.0507	-0.0358	 0.0225	-0.0000
-1.0835	-3.9284	-3.5459	 0.3681	-0.2357	-0.1468	 1.2759	-0.0084	-2.4015	 0.0309	-0.0179	-0.0036	 8.0127	 0.0000	13.4776	 0.0000	 0.0000	 0.0000	-7.2513	 0.0084	-7.8293	-0.0309	 0.0179	 0.0036
-0.4399	-3.3585	-5.7210	 0.2886	-0.1399	-0.1433	 1.2768	-0.0077	-2.4119	 0.0097	-0.0237	-0.0257	 7.8915	 0.0000	13.2748	 0.0000	 0.0000	 0.0000	-7.8547	 0.0077	-5.6233	-0.0097	 0.0237	 0.0257
-0.4339	-4.4613	-5.8237	 0.4252	-0.0767	-0.1806	 1.2820	-0.0131	-2.4180	 0.0163	-0.0239	-0.0131	 7.7715	 0.0000	13.0739	 0.0000	 0.0000	 0.0000	-7.9933	 0.0131	-5.6400	-0.0163	 0.0239	 0.0131
-1.3086	-3.3663	-1.6414	 0.4458	-0.2756	-0.1229	 1.2753	-0.0092	-2.4152	 0.0542	-0.0306	-0.0007	 7.6516	 0.0000	12.8731	 0.0000	 0.0000	 0.0000	-7.1836	 0.0092	-10.0279	-0.0542	 0.0306	 0.0007
-0.6379	-3.5124	-2.5818	 0.3188	-0.1862	-0.1463	 1.2782	-0.0158	-2.4335	 0.0302	-0.0275	-0.0141	 7.5338	 0.0000	12.6759	 0.0000	 0.0000	 0.0000	-7.7327	 0.0158	-8.8704	-0.0302	 0.0275	 0.0141
-0.4108	-3.8869	-4.6792	 0.4084	-0.1225	-0.1781	 1.2724	-0.0120	-2.4427	 0.0282	-0.0341	 0.0144	 7.4160	 0.0000	12.4786	 0.0000	 0.0000	 0.0000	-7.8613	 0.0120	-6.7123	-0.0282	 0.0341	-0.0144
-0.7383	-3.6877	-2.5387	 0.3774	-0.1799	-0.1370	 1.2720	-0.0179	-2.4510	 0.0306	-0.0322	-0.0043	 7.2995	 0.0000	12.2835	 0.0000	 0.0000	 0.0000	-7.5010	 0.0179	-8.8202	-0.0306	 0.0322	 0.0043
-0.2439	-3.5444	-2.7074	 0.3661	-0.1429	-0.1339	 1.2707	-0.0196	-2.4616	-0.0100	-0.0418	-0.0059	 7.1839	 0.0000	12.0899	 0.0000	 0.0000	 0.0000	-7.9061	 0.0196	-8.5681	 0.0100	 0.0418	 0.0059
-0.0709	-4.7336	-4.9645	 0.4942	-0.0383	-0.1576	 1.2658	-0.0141	-2.4610	-0.0031	-0.0360	-0.0055	 7.0686	 0.0000	11.8969	 0.0000	 0.0000	 0.0000	-8.1289	 0.0141	-6.4774	 0.0031	 0.0360	 0.0055
-1.3161	-3.9091	-5.7313	 0.4325	-0.2371	-0.1396	 1.2592	-0.0202	-2.4822	-0.0382	-0.0269	-0.0268	 6.9552	 0.0000	11.7070	 0.0000	 0.0000	 0.0000	-6.5346	 0.0202	-5.2876	 0.0382	 0.0269	 0.0268
 0.8992	-5.3156	-9.9707	 0.5099	 0.2179	-0.2190	 1.2634	-0.0220	-2.4824	-0.0156	-0.0321	-0.0055	 6.8418	 0.0000	11.5171	 0.0000	 0.0000	 0.0000	-8.9575	 0.0220	-1.3011	 0.0156	 0.0321	 0.0055
-0.1636	-4.1627	-6.8286	 0.4422	-0.0959	-0.1707	 1.2620	-0.0189	-2.4927	-0.0055	-0.0287	-0.0087	 6.7300	 0.0000	11.3298	 0.0000	 0.0000	 0.0000	-7.8402	 0.0189	-4.3995	 0.0055	 0.0287	 0.0087
-0.9289	-3.6981	-1.7390	 0.3721	-0.2604	-0.1272	 1.2601	-0.0184	-2.4901	-0.0348	-0.0365	-0.0039	 6.6188	 0.0000	11.1435	 0.0000	 0.0000	 0.0000	-7.1761	 0.0184	-9.7008	 0.0348	 0.0365	 0.0039
-0.5420	-3.7101	-3.4265	 0.3684	-0.1686	-0.1720	 1.2597	-0.0188	-2.5056	-0.0357	-0.0243	-0.0167	 6.5082	 0.0000	10.9583	 0.0000	 0.0000	 0.0000	-7.4384	 0.0188	-7.8447	 0.0357	 0.0243	 0.0167
-0.5722	-3.6616	-4.7397	 0.4004	-0.1598	-0.1341	 1.2576	-0.0155	-2.5125	-0.0262	-0.0400	-0.0121	 6.3992	 0.0000	10.7757	 0.0000	 0.0000	 0.0000	-7.3831	 0.0155	-6.5538	 0.0262	 0.0400	 0.0121
